instant,dteday,hr,weathersit,temp,hum,windspeed,cnt_x,season,yr,mnth,holiday,weekday,workingday,cnt_y
215,2011-01-10,05:00:00,Clear/Partly Cloudy,4.1000000000000005,54.0,16.997899999999998,3,Spring,2011,January,0,Monday,1,1321
216,2011-01-10,06:00:00,Clear/Partly Cloudy,4.92,50.0,19.0012,31,Spring,2011,January,0,Monday,1,1321
217,2011-01-10,07:00:00,Clear/Partly Cloudy,4.92,50.0,15.001299999999999,77,Spring,2011,January,0,Monday,1,1321
218,2011-01-10,08:00:00,Cloudy,4.92,50.0,19.0012,188,Spring,2011,January,0,Monday,1,1321
219,2011-01-10,09:00:00,Cloudy,5.74,50.0,16.997899999999998,94,Spring,2011,January,0,Monday,1,1321
220,2011-01-10,10:00:00,Cloudy,5.74,50.0,19.999499999999998,31,Spring,2011,January,0,Monday,1,1321
221,2011-01-10,11:00:00,Cloudy,6.5600000000000005,47.0,19.0012,30,Spring,2011,January,0,Monday,1,1321
222,2011-01-10,12:00:00,Cloudy,8.200000000000001,40.0,19.0012,52,Spring,2011,January,0,Monday,1,1321
223,2011-01-10,13:00:00,Cloudy,8.200000000000001,40.0,19.0012,54,Spring,2011,January,0,Monday,1,1321
224,2011-01-10,14:00:00,Cloudy,8.200000000000001,40.0,15.001299999999999,47,Spring,2011,January,0,Monday,1,1321
225,2011-01-10,15:00:00,Cloudy,8.200000000000001,40.0,15.001299999999999,45,Spring,2011,January,0,Monday,1,1321
226,2011-01-10,16:00:00,Clear/Partly Cloudy,8.200000000000001,40.0,8.9981,74,Spring,2011,January,0,Monday,1,1321
227,2011-01-10,17:00:00,Clear/Partly Cloudy,8.200000000000001,40.0,7.0015,178,Spring,2011,January,0,Monday,1,1321
228,2011-01-10,18:00:00,Clear/Partly Cloudy,8.200000000000001,40.0,15.001299999999999,155,Spring,2011,January,0,Monday,1,1321
229,2011-01-10,19:00:00,Clear/Partly Cloudy,6.5600000000000005,47.0,11.0014,95,Spring,2011,January,0,Monday,1,1321
230,2011-01-10,20:00:00,Clear/Partly Cloudy,6.5600000000000005,50.0,11.0014,74,Spring,2011,January,0,Monday,1,1321
231,2011-01-10,21:00:00,Clear/Partly Cloudy,5.74,59.0,12.998000000000001,38,Spring,2011,January,0,Monday,1,1321
232,2011-01-10,22:00:00,Clear/Partly Cloudy,5.74,59.0,11.0014,24,Spring,2011,January,0,Monday,1,1321
233,2011-01-10,23:00:00,Clear/Partly Cloudy,5.74,59.0,11.0014,18,Spring,2011,January,0,Monday,1,1321
234,2011-01-11,00:00:00,Clear/Partly Cloudy,5.74,59.0,7.0015,12,Spring,2011,January,0,Tuesday,1,1263
235,2011-01-11,01:00:00,Clear/Partly Cloudy,5.74,59.0,11.0014,3,Spring,2011,January,0,Tuesday,1,1263
236,2011-01-11,02:00:00,Cloudy,6.5600000000000005,55.00000000000001,12.998000000000001,3,Spring,2011,January,0,Tuesday,1,1263
237,2011-01-11,05:00:00,Cloudy,6.5600000000000005,55.00000000000001,8.9981,6,Spring,2011,January,0,Tuesday,1,1263
238,2011-01-11,06:00:00,Cloudy,6.5600000000000005,55.00000000000001,8.9981,27,Spring,2011,January,0,Tuesday,1,1263
239,2011-01-11,07:00:00,Cloudy,6.5600000000000005,55.00000000000001,0.0,99,Spring,2011,January,0,Tuesday,1,1263
240,2011-01-11,08:00:00,Cloudy,7.38,51.0,6.0032,217,Spring,2011,January,0,Tuesday,1,1263
241,2011-01-11,09:00:00,Cloudy,7.38,51.0,11.0014,130,Spring,2011,January,0,Tuesday,1,1263
242,2011-01-11,10:00:00,Cloudy,8.200000000000001,51.0,11.0014,54,Spring,2011,January,0,Tuesday,1,1263
243,2011-01-11,11:00:00,Cloudy,8.200000000000001,47.0,8.9981,35,Spring,2011,January,0,Tuesday,1,1263
244,2011-01-11,12:00:00,Cloudy,8.200000000000001,51.0,7.0015,57,Spring,2011,January,0,Tuesday,1,1263
245,2011-01-11,13:00:00,Cloudy,8.200000000000001,59.0,6.0032,52,Spring,2011,January,0,Tuesday,1,1263
246,2011-01-11,14:00:00,Cloudy,8.200000000000001,59.0,6.0032,63,Spring,2011,January,0,Tuesday,1,1263
247,2011-01-11,15:00:00,Cloudy,6.5600000000000005,80.0,6.0032,47,Spring,2011,January,0,Tuesday,1,1263
248,2011-01-11,16:00:00,Cloudy,6.5600000000000005,86.0,15.001299999999999,76,Spring,2011,January,0,Tuesday,1,1263
249,2011-01-11,17:00:00,Cloudy,6.5600000000000005,86.0,15.001299999999999,136,Spring,2011,January,0,Tuesday,1,1263
250,2011-01-11,18:00:00,Light Snow/Rain,6.5600000000000005,93.0,7.0015,95,Spring,2011,January,0,Tuesday,1,1263
251,2011-01-11,19:00:00,Light Snow/Rain,6.5600000000000005,93.0,0.0,51,Spring,2011,January,0,Tuesday,1,1263
252,2011-01-11,20:00:00,Light Snow/Rain,6.5600000000000005,93.0,12.998000000000001,32,Spring,2011,January,0,Tuesday,1,1263
253,2011-01-11,21:00:00,Light Snow/Rain,6.5600000000000005,86.0,6.0032,20,Spring,2011,January,0,Tuesday,1,1263
254,2011-01-11,22:00:00,Light Snow/Rain,6.5600000000000005,93.0,7.0015,29,Spring,2011,January,0,Tuesday,1,1263
255,2011-01-11,23:00:00,Light Snow/Rain,6.5600000000000005,93.0,6.0032,19,Spring,2011,January,0,Tuesday,1,1263
256,2011-01-12,00:00:00,Cloudy,6.5600000000000005,86.0,6.0032,7,Spring,2011,January,0,Wednesday,1,1162
257,2011-01-12,01:00:00,Cloudy,6.5600000000000005,86.0,7.0015,6,Spring,2011,January,0,Wednesday,1,1162
258,2011-01-12,02:00:00,Clear/Partly Cloudy,5.74,86.0,8.9981,1,Spring,2011,January,0,Wednesday,1,1162
259,2011-01-12,05:00:00,Clear/Partly Cloudy,5.74,86.0,11.0014,5,Spring,2011,January,0,Wednesday,1,1162
260,2011-01-12,06:00:00,Clear/Partly Cloudy,4.92,93.0,8.9981,16,Spring,2011,January,0,Wednesday,1,1162
261,2011-01-12,07:00:00,Clear/Partly Cloudy,5.74,69.0,8.9981,54,Spring,2011,January,0,Wednesday,1,1162
262,2011-01-12,08:00:00,Clear/Partly Cloudy,6.5600000000000005,59.0,11.0014,128,Spring,2011,January,0,Wednesday,1,1162
263,2011-01-12,09:00:00,Clear/Partly Cloudy,6.5600000000000005,59.0,22.0028,81,Spring,2011,January,0,Wednesday,1,1162
264,2011-01-12,10:00:00,Clear/Partly Cloudy,7.38,55.00000000000001,15.001299999999999,39,Spring,2011,January,0,Wednesday,1,1162
265,2011-01-12,11:00:00,Clear/Partly Cloudy,8.200000000000001,51.0,26.0027,35,Spring,2011,January,0,Wednesday,1,1162
266,2011-01-12,12:00:00,Clear/Partly Cloudy,8.200000000000001,47.0,39.000699999999995,55,Spring,2011,January,0,Wednesday,1,1162
267,2011-01-12,13:00:00,Clear/Partly Cloudy,9.02,44.0,23.9994,49,Spring,2011,January,0,Wednesday,1,1162
268,2011-01-12,14:00:00,Clear/Partly Cloudy,8.200000000000001,47.0,22.0028,44,Spring,2011,January,0,Wednesday,1,1162
269,2011-01-12,15:00:00,Clear/Partly Cloudy,8.200000000000001,47.0,27.999299999999998,49,Spring,2011,January,0,Wednesday,1,1162
270,2011-01-12,16:00:00,Clear/Partly Cloudy,9.02,44.0,22.0028,68,Spring,2011,January,0,Wednesday,1,1162
271,2011-01-12,17:00:00,Clear/Partly Cloudy,8.200000000000001,47.0,23.9994,139,Spring,2011,January,0,Wednesday,1,1162
272,2011-01-12,18:00:00,Clear/Partly Cloudy,8.200000000000001,47.0,35.0008,137,Spring,2011,January,0,Wednesday,1,1162
273,2011-01-12,19:00:00,Clear/Partly Cloudy,7.38,47.0,27.999299999999998,83,Spring,2011,January,0,Wednesday,1,1162
274,2011-01-12,20:00:00,Clear/Partly Cloudy,6.5600000000000005,50.0,22.0028,56,Spring,2011,January,0,Wednesday,1,1162
275,2011-01-12,21:00:00,Clear/Partly Cloudy,6.5600000000000005,55.00000000000001,22.0028,57,Spring,2011,January,0,Wednesday,1,1162
276,2011-01-12,22:00:00,Clear/Partly Cloudy,6.5600000000000005,55.00000000000001,30.002599999999997,33,Spring,2011,January,0,Wednesday,1,1162
277,2011-01-12,23:00:00,Clear/Partly Cloudy,5.74,59.0,27.999299999999998,20,Spring,2011,January,0,Wednesday,1,1162
278,2011-01-13,00:00:00,Clear/Partly Cloudy,5.74,59.0,19.0012,7,Spring,2011,January,0,Thursday,1,1406
279,2011-01-13,01:00:00,Clear/Partly Cloudy,5.74,50.0,19.0012,2,Spring,2011,January,0,Thursday,1,1406
280,2011-01-13,02:00:00,Clear/Partly Cloudy,5.74,50.0,23.9994,2,Spring,2011,January,0,Thursday,1,1406
281,2011-01-13,03:00:00,Clear/Partly Cloudy,5.74,50.0,22.0028,3,Spring,2011,January,0,Thursday,1,1406
282,2011-01-13,04:00:00,Clear/Partly Cloudy,5.74,50.0,16.997899999999998,4,Spring,2011,January,0,Thursday,1,1406
283,2011-01-13,05:00:00,Clear/Partly Cloudy,5.74,50.0,19.999499999999998,3,Spring,2011,January,0,Thursday,1,1406
284,2011-01-13,06:00:00,Clear/Partly Cloudy,4.92,54.0,8.9981,28,Spring,2011,January,0,Thursday,1,1406
285,2011-01-13,07:00:00,Clear/Partly Cloudy,4.92,54.0,8.9981,72,Spring,2011,January,0,Thursday,1,1406
286,2011-01-13,08:00:00,Clear/Partly Cloudy,5.74,50.0,12.998000000000001,202,Spring,2011,January,0,Thursday,1,1406
287,2011-01-13,09:00:00,Clear/Partly Cloudy,5.74,50.0,22.0028,139,Spring,2011,January,0,Thursday,1,1406
288,2011-01-13,10:00:00,Cloudy,6.5600000000000005,50.0,23.9994,38,Spring,2011,January,0,Thursday,1,1406
289,2011-01-13,11:00:00,Cloudy,8.200000000000001,44.0,30.002599999999997,37,Spring,2011,January,0,Thursday,1,1406
290,2011-01-13,12:00:00,Clear/Partly Cloudy,8.200000000000001,44.0,27.999299999999998,52,Spring,2011,January,0,Thursday,1,1406
291,2011-01-13,13:00:00,Clear/Partly Cloudy,9.02,41.0,30.002599999999997,83,Spring,2011,January,0,Thursday,1,1406
292,2011-01-13,14:00:00,Clear/Partly Cloudy,9.02,41.0,26.0027,42,Spring,2011,January,0,Thursday,1,1406
293,2011-01-13,15:00:00,Clear/Partly Cloudy,9.84,38.0,19.999499999999998,60,Spring,2011,January,0,Thursday,1,1406
294,2011-01-13,16:00:00,Clear/Partly Cloudy,9.84,38.0,23.9994,78,Spring,2011,January,0,Thursday,1,1406
295,2011-01-13,17:00:00,Clear/Partly Cloudy,8.200000000000001,40.0,19.0012,162,Spring,2011,January,0,Thursday,1,1406
296,2011-01-13,18:00:00,Clear/Partly Cloudy,8.200000000000001,40.0,22.0028,144,Spring,2011,January,0,Thursday,1,1406
297,2011-01-13,19:00:00,Clear/Partly Cloudy,6.5600000000000005,47.0,16.997899999999998,99,Spring,2011,January,0,Thursday,1,1406
298,2011-01-13,20:00:00,Clear/Partly Cloudy,6.5600000000000005,47.0,15.001299999999999,64,Spring,2011,January,0,Thursday,1,1406
299,2011-01-13,21:00:00,Clear/Partly Cloudy,5.74,46.0,19.999499999999998,40,Spring,2011,January,0,Thursday,1,1406
300,2011-01-13,22:00:00,Clear/Partly Cloudy,5.74,46.0,22.0028,30,Spring,2011,January,0,Thursday,1,1406
301,2011-01-13,23:00:00,Clear/Partly Cloudy,4.92,50.0,12.998000000000001,15,Spring,2011,January,0,Thursday,1,1406
302,2011-01-14,00:00:00,Clear/Partly Cloudy,4.92,50.0,12.998000000000001,14,Spring,2011,January,0,Friday,1,1421
303,2011-01-14,01:00:00,Clear/Partly Cloudy,4.1000000000000005,54.0,11.0014,5,Spring,2011,January,0,Friday,1,1421
304,2011-01-14,02:00:00,Clear/Partly Cloudy,4.1000000000000005,54.0,8.9981,1,Spring,2011,January,0,Friday,1,1421
305,2011-01-14,03:00:00,Clear/Partly Cloudy,4.1000000000000005,54.0,7.0015,1,Spring,2011,January,0,Friday,1,1421
306,2011-01-14,05:00:00,Clear/Partly Cloudy,4.1000000000000005,54.0,6.0032,8,Spring,2011,January,0,Friday,1,1421
307,2011-01-14,06:00:00,Clear/Partly Cloudy,4.1000000000000005,54.0,0.0,17,Spring,2011,January,0,Friday,1,1421
308,2011-01-14,07:00:00,Clear/Partly Cloudy,4.1000000000000005,74.0,11.0014,70,Spring,2011,January,0,Friday,1,1421
309,2011-01-14,08:00:00,Clear/Partly Cloudy,4.92,68.0,0.0,158,Spring,2011,January,0,Friday,1,1421
310,2011-01-14,09:00:00,Clear/Partly Cloudy,5.74,69.0,8.9981,117,Spring,2011,January,0,Friday,1,1421
311,2011-01-14,10:00:00,Clear/Partly Cloudy,7.38,55.00000000000001,12.998000000000001,44,Spring,2011,January,0,Friday,1,1421
312,2011-01-14,11:00:00,Clear/Partly Cloudy,7.38,51.0,19.0012,53,Spring,2011,January,0,Friday,1,1421
313,2011-01-14,12:00:00,Clear/Partly Cloudy,8.200000000000001,44.0,16.997899999999998,61,Spring,2011,January,0,Friday,1,1421
314,2011-01-14,13:00:00,Clear/Partly Cloudy,9.02,37.0,26.0027,77,Spring,2011,January,0,Friday,1,1421
315,2011-01-14,14:00:00,Clear/Partly Cloudy,9.02,41.0,19.0012,64,Spring,2011,January,0,Friday,1,1421
316,2011-01-14,15:00:00,Clear/Partly Cloudy,9.84,38.0,11.0014,68,Spring,2011,January,0,Friday,1,1421
317,2011-01-14,16:00:00,Clear/Partly Cloudy,9.02,41.0,7.0015,90,Spring,2011,January,0,Friday,1,1421
318,2011-01-14,17:00:00,Clear/Partly Cloudy,9.02,41.0,11.0014,159,Spring,2011,January,0,Friday,1,1421
319,2011-01-14,18:00:00,Clear/Partly Cloudy,8.200000000000001,47.0,0.0,139,Spring,2011,January,0,Friday,1,1421
320,2011-01-14,19:00:00,Clear/Partly Cloudy,6.5600000000000005,59.0,6.0032,92,Spring,2011,January,0,Friday,1,1421
321,2011-01-14,20:00:00,Clear/Partly Cloudy,7.38,59.0,0.0,68,Spring,2011,January,0,Friday,1,1421
322,2011-01-14,21:00:00,Clear/Partly Cloudy,6.5600000000000005,69.0,0.0,52,Spring,2011,January,0,Friday,1,1421
323,2011-01-14,22:00:00,Cloudy,6.5600000000000005,69.0,0.0,36,Spring,2011,January,0,Friday,1,1421
324,2011-01-14,23:00:00,Cloudy,7.38,55.00000000000001,0.0,27,Spring,2011,January,0,Friday,1,1421
325,2011-01-15,00:00:00,Clear/Partly Cloudy,7.38,55.00000000000001,0.0,28,Spring,2011,January,0,Saturday,0,1248
326,2011-01-15,01:00:00,Cloudy,6.5600000000000005,59.0,6.0032,20,Spring,2011,January,0,Saturday,0,1248
327,2011-01-15,02:00:00,Cloudy,6.5600000000000005,59.0,6.0032,12,Spring,2011,January,0,Saturday,0,1248
328,2011-01-15,03:00:00,Cloudy,6.5600000000000005,59.0,0.0,8,Spring,2011,January,0,Saturday,0,1248
329,2011-01-15,04:00:00,Cloudy,6.5600000000000005,59.0,0.0,5,Spring,2011,January,0,Saturday,0,1248
330,2011-01-15,05:00:00,Clear/Partly Cloudy,6.5600000000000005,59.0,0.0,1,Spring,2011,January,0,Saturday,0,1248
331,2011-01-15,06:00:00,Clear/Partly Cloudy,5.74,63.0,7.0015,3,Spring,2011,January,0,Saturday,0,1248
332,2011-01-15,07:00:00,Clear/Partly Cloudy,5.74,63.0,0.0,10,Spring,2011,January,0,Saturday,0,1248
333,2011-01-15,08:00:00,Clear/Partly Cloudy,5.74,63.0,8.9981,23,Spring,2011,January,0,Saturday,0,1248
334,2011-01-15,09:00:00,Clear/Partly Cloudy,6.5600000000000005,64.0,8.9981,33,Spring,2011,January,0,Saturday,0,1248
335,2011-01-15,10:00:00,Clear/Partly Cloudy,7.38,59.0,11.0014,59,Spring,2011,January,0,Saturday,0,1248
336,2011-01-15,11:00:00,Clear/Partly Cloudy,8.200000000000001,55.00000000000001,15.001299999999999,72,Spring,2011,January,0,Saturday,0,1248
337,2011-01-15,12:00:00,Clear/Partly Cloudy,9.84,48.0,15.001299999999999,89,Spring,2011,January,0,Saturday,0,1248
338,2011-01-15,13:00:00,Clear/Partly Cloudy,11.48,38.0,19.999499999999998,101,Spring,2011,January,0,Saturday,0,1248
339,2011-01-15,14:00:00,Clear/Partly Cloudy,12.299999999999999,39.0,19.0012,118,Spring,2011,January,0,Saturday,0,1248
340,2011-01-15,15:00:00,Cloudy,13.120000000000001,36.0,12.998000000000001,129,Spring,2011,January,0,Saturday,0,1248
341,2011-01-15,16:00:00,Cloudy,13.940000000000001,34.0,12.998000000000001,128,Spring,2011,January,0,Saturday,0,1248
342,2011-01-15,17:00:00,Cloudy,13.120000000000001,36.0,19.0012,83,Spring,2011,January,0,Saturday,0,1248
343,2011-01-15,18:00:00,Cloudy,12.299999999999999,45.0,16.997899999999998,84,Spring,2011,January,0,Saturday,0,1248
344,2011-01-15,19:00:00,Cloudy,13.120000000000001,39.0,16.997899999999998,74,Spring,2011,January,0,Saturday,0,1248
345,2011-01-15,20:00:00,Cloudy,13.120000000000001,39.0,16.997899999999998,41,Spring,2011,January,0,Saturday,0,1248
346,2011-01-15,21:00:00,Cloudy,13.120000000000001,39.0,15.001299999999999,57,Spring,2011,January,0,Saturday,0,1248
347,2011-01-15,22:00:00,Cloudy,12.299999999999999,42.0,7.0015,26,Spring,2011,January,0,Saturday,0,1248
348,2011-01-15,23:00:00,Clear/Partly Cloudy,12.299999999999999,45.0,19.0012,44,Spring,2011,January,0,Saturday,0,1248
349,2011-01-16,00:00:00,Clear/Partly Cloudy,10.66,56.00000000000001,0.0,39,Spring,2011,January,0,Sunday,0,1204
350,2011-01-16,01:00:00,Clear/Partly Cloudy,10.66,56.00000000000001,8.9981,23,Spring,2011,January,0,Sunday,0,1204
351,2011-01-16,02:00:00,Clear/Partly Cloudy,10.66,56.00000000000001,6.0032,16,Spring,2011,January,0,Sunday,0,1204
352,2011-01-16,03:00:00,Clear/Partly Cloudy,9.02,69.0,0.0,15,Spring,2011,January,0,Sunday,0,1204
353,2011-01-16,04:00:00,Clear/Partly Cloudy,10.66,56.00000000000001,11.0014,1,Spring,2011,January,0,Sunday,0,1204
354,2011-01-16,05:00:00,Cloudy,10.66,56.00000000000001,11.0014,2,Spring,2011,January,0,Sunday,0,1204
355,2011-01-16,06:00:00,Cloudy,10.66,56.00000000000001,11.0014,1,Spring,2011,January,0,Sunday,0,1204
356,2011-01-16,07:00:00,Cloudy,9.84,56.00000000000001,19.999499999999998,3,Spring,2011,January,0,Sunday,0,1204
357,2011-01-16,08:00:00,Clear/Partly Cloudy,9.02,55.00000000000001,19.0012,18,Spring,2011,January,0,Sunday,0,1204
358,2011-01-16,09:00:00,Clear/Partly Cloudy,9.02,51.0,16.997899999999998,32,Spring,2011,January,0,Sunday,0,1204
359,2011-01-16,10:00:00,Clear/Partly Cloudy,9.02,51.0,19.0012,79,Spring,2011,January,0,Sunday,0,1204
360,2011-01-16,11:00:00,Clear/Partly Cloudy,9.84,44.0,16.997899999999998,93,Spring,2011,January,0,Sunday,0,1204
361,2011-01-16,12:00:00,Clear/Partly Cloudy,9.84,41.0,19.0012,104,Spring,2011,January,0,Sunday,0,1204
362,2011-01-16,13:00:00,Clear/Partly Cloudy,10.66,35.0,19.999499999999998,118,Spring,2011,January,0,Sunday,0,1204
363,2011-01-16,14:00:00,Clear/Partly Cloudy,11.48,36.0,16.997899999999998,91,Spring,2011,January,0,Sunday,0,1204
364,2011-01-16,15:00:00,Clear/Partly Cloudy,10.66,38.0,16.997899999999998,113,Spring,2011,January,0,Sunday,0,1204
365,2011-01-16,16:00:00,Clear/Partly Cloudy,9.84,38.0,15.001299999999999,99,Spring,2011,January,0,Sunday,0,1204
366,2011-01-16,17:00:00,Clear/Partly Cloudy,9.02,37.0,16.997899999999998,105,Spring,2011,January,0,Sunday,0,1204
367,2011-01-16,18:00:00,Clear/Partly Cloudy,8.200000000000001,40.0,11.0014,67,Spring,2011,January,0,Sunday,0,1204
368,2011-01-16,19:00:00,Clear/Partly Cloudy,7.38,47.0,8.9981,61,Spring,2011,January,0,Sunday,0,1204
369,2011-01-16,20:00:00,Clear/Partly Cloudy,7.38,47.0,11.0014,57,Spring,2011,January,0,Sunday,0,1204
370,2011-01-16,21:00:00,Clear/Partly Cloudy,7.38,51.0,11.0014,28,Spring,2011,January,0,Sunday,0,1204
371,2011-01-16,22:00:00,Cloudy,8.200000000000001,49.0,8.9981,21,Spring,2011,January,0,Sunday,0,1204
372,2011-01-16,23:00:00,Cloudy,8.200000000000001,40.0,7.0015,18,Spring,2011,January,0,Sunday,0,1204
373,2011-01-17,00:00:00,Cloudy,8.200000000000001,47.0,15.001299999999999,17,Spring,2011,January,1,Monday,0,1000
374,2011-01-17,01:00:00,Cloudy,8.200000000000001,44.0,12.998000000000001,16,Spring,2011,January,1,Monday,0,1000
375,2011-01-17,02:00:00,Cloudy,7.38,43.0,16.997899999999998,8,Spring,2011,January,1,Monday,0,1000
376,2011-01-17,03:00:00,Cloudy,7.38,43.0,12.998000000000001,2,Spring,2011,January,1,Monday,0,1000
377,2011-01-17,04:00:00,Cloudy,7.38,43.0,8.9981,3,Spring,2011,January,1,Monday,0,1000
378,2011-01-17,05:00:00,Cloudy,7.38,43.0,11.0014,1,Spring,2011,January,1,Monday,0,1000
379,2011-01-17,06:00:00,Cloudy,7.38,43.0,12.998000000000001,5,Spring,2011,January,1,Monday,0,1000
380,2011-01-17,07:00:00,Cloudy,6.5600000000000005,50.0,8.9981,13,Spring,2011,January,1,Monday,0,1000
381,2011-01-17,08:00:00,Cloudy,6.5600000000000005,47.0,15.001299999999999,33,Spring,2011,January,1,Monday,0,1000
382,2011-01-17,09:00:00,Cloudy,6.5600000000000005,47.0,15.001299999999999,47,Spring,2011,January,1,Monday,0,1000
383,2011-01-17,10:00:00,Cloudy,6.5600000000000005,50.0,16.997899999999998,57,Spring,2011,January,1,Monday,0,1000
384,2011-01-17,11:00:00,Cloudy,6.5600000000000005,55.00000000000001,12.998000000000001,64,Spring,2011,January,1,Monday,0,1000
385,2011-01-17,12:00:00,Cloudy,7.38,47.0,8.9981,80,Spring,2011,January,1,Monday,0,1000
386,2011-01-17,13:00:00,Cloudy,7.38,47.0,8.9981,93,Spring,2011,January,1,Monday,0,1000
387,2011-01-17,14:00:00,Cloudy,7.38,43.0,7.0015,86,Spring,2011,January,1,Monday,0,1000
388,2011-01-17,15:00:00,Cloudy,8.200000000000001,47.0,11.0014,93,Spring,2011,January,1,Monday,0,1000
389,2011-01-17,16:00:00,Cloudy,8.200000000000001,47.0,11.0014,82,Spring,2011,January,1,Monday,0,1000
390,2011-01-17,17:00:00,Clear/Partly Cloudy,8.200000000000001,51.0,12.998000000000001,71,Spring,2011,January,1,Monday,0,1000
391,2011-01-17,18:00:00,Cloudy,7.38,55.00000000000001,16.997899999999998,92,Spring,2011,January,1,Monday,0,1000
392,2011-01-17,19:00:00,Light Snow/Rain,7.38,59.0,12.998000000000001,60,Spring,2011,January,1,Monday,0,1000
393,2011-01-17,20:00:00,Light Snow/Rain,6.5600000000000005,80.0,12.998000000000001,33,Spring,2011,January,1,Monday,0,1000
394,2011-01-17,21:00:00,Light Snow/Rain,6.5600000000000005,80.0,12.998000000000001,27,Spring,2011,January,1,Monday,0,1000
395,2011-01-17,22:00:00,Light Snow/Rain,5.74,93.0,16.997899999999998,13,Spring,2011,January,1,Monday,0,1000
396,2011-01-17,23:00:00,Light Snow/Rain,6.5600000000000005,86.0,19.0012,4,Spring,2011,January,1,Monday,0,1000
397,2011-01-18,12:00:00,Cloudy,8.200000000000001,86.0,22.0028,3,Spring,2011,January,0,Tuesday,1,683
398,2011-01-18,13:00:00,Cloudy,8.200000000000001,86.0,15.001299999999999,22,Spring,2011,January,0,Tuesday,1,683
399,2011-01-18,14:00:00,Cloudy,9.02,80.0,11.0014,28,Spring,2011,January,0,Tuesday,1,683
400,2011-01-18,15:00:00,Cloudy,9.02,87.0,11.0014,35,Spring,2011,January,0,Tuesday,1,683
401,2011-01-18,16:00:00,Cloudy,9.02,87.0,12.998000000000001,61,Spring,2011,January,0,Tuesday,1,683
402,2011-01-18,17:00:00,Cloudy,9.02,82.0,12.998000000000001,125,Spring,2011,January,0,Tuesday,1,683
403,2011-01-18,18:00:00,Cloudy,9.02,80.0,11.0014,133,Spring,2011,January,0,Tuesday,1,683
404,2011-01-18,19:00:00,Cloudy,9.02,80.0,8.9981,99,Spring,2011,January,0,Tuesday,1,683
405,2011-01-18,20:00:00,Cloudy,9.02,87.0,0.0,83,Spring,2011,January,0,Tuesday,1,683
406,2011-01-18,21:00:00,Cloudy,9.02,93.0,7.0015,41,Spring,2011,January,0,Tuesday,1,683
407,2011-01-18,22:00:00,Cloudy,9.02,93.0,6.0032,33,Spring,2011,January,0,Tuesday,1,683
408,2011-01-18,23:00:00,Cloudy,9.02,93.0,0.0,20,Spring,2011,January,0,Tuesday,1,683
409,2011-01-19,00:00:00,Cloudy,9.02,93.0,0.0,3,Spring,2011,January,0,Wednesday,1,1650
410,2011-01-19,01:00:00,Light Snow/Rain,9.02,93.0,8.9981,7,Spring,2011,January,0,Wednesday,1,1650
411,2011-01-19,02:00:00,Light Snow/Rain,9.02,93.0,8.9981,3,Spring,2011,January,0,Wednesday,1,1650
412,2011-01-19,04:00:00,Light Snow/Rain,9.02,93.0,8.9981,2,Spring,2011,January,0,Wednesday,1,1650
413,2011-01-19,05:00:00,Cloudy,9.02,93.0,6.0032,7,Spring,2011,January,0,Wednesday,1,1650
414,2011-01-19,06:00:00,Cloudy,9.02,93.0,6.0032,32,Spring,2011,January,0,Wednesday,1,1650
415,2011-01-19,07:00:00,Cloudy,9.84,92.0,7.0015,90,Spring,2011,January,0,Wednesday,1,1650
416,2011-01-19,08:00:00,Cloudy,9.84,93.0,7.0015,197,Spring,2011,January,0,Wednesday,1,1650
417,2011-01-19,09:00:00,Cloudy,9.84,93.0,7.0015,109,Spring,2011,January,0,Wednesday,1,1650
418,2011-01-19,10:00:00,Cloudy,10.66,93.0,8.9981,47,Spring,2011,January,0,Wednesday,1,1650
